id;city;state;country;age;isbn;rating
254852;montreal;quebec;canada;20.0;0743211936;6
254852;montreal;quebec;canada;20.0;0804108714;7
254852;montreal;quebec;canada;20.0;0863580424;0
254856;oson air base;oson air base;south korea;16.0;0316789089;0
254863;chattaroy;washington;usa;39.0;006100264X;5
254863;chattaroy;washington;usa;39.0;0373117337;5
254863;chattaroy;washington;usa;39.0;0373122772;5
254863;chattaroy;washington;usa;39.0;0373225776;5
254863;chattaroy;washington;usa;39.0;0373225784;5
254863;chattaroy;washington;usa;39.0;0373225792;5
254863;chattaroy;washington;usa;39.0;0373272618;5
254863;chattaroy;washington;usa;39.0;0446603090;5
254863;chattaroy;washington;usa;39.0;0446607193;5
254863;chattaroy;washington;usa;39.0;0446608653;5
254863;chattaroy;washington;usa;39.0;0446609617;8
254863;chattaroy;washington;usa;39.0;055357602X;5
254863;chattaroy;washington;usa;39.0;0671525743;10
254863;chattaroy;washington;usa;39.0;0671742558;10
254863;chattaroy;washington;usa;39.0;0671795538;10
254863;chattaroy;washington;usa;39.0;155166531X;5
254867;greenville;south carolina;usa;43.0;0312979452;0
254867;greenville;south carolina;usa;43.0;0312980124;6
254867;greenville;south carolina;usa;43.0;0312988257;6
254867;greenville;south carolina;usa;43.0;0446610968;7
254867;greenville;south carolina;usa;43.0;0451166892;0
254867;greenville;south carolina;usa;43.0;0515087122;0
254867;greenville;south carolina;usa;43.0;0515087947;5
254867;greenville;south carolina;usa;43.0;0515090166;0
254867;greenville;south carolina;usa;43.0;0515090174;0
254867;greenville;south carolina;usa;43.0;0515090506;5
254882;san antonio;texas;usa;26.0;0553381873;5
254891;manchester;england;united kingdom;15.0;0140304770;8
254898;omaha;nebraska;usa;52.0;0380804840;5
254899;browns mills;new jersey;usa;54.0;002012600X;0
254899;browns mills;new jersey;usa;54.0;0028631919;0
254899;browns mills;new jersey;usa;54.0;0030617332;8
254899;browns mills;new jersey;usa;54.0;0060012331;9
254899;browns mills;new jersey;usa;54.0;0060013125;8
254899;browns mills;new jersey;usa;54.0;006001315X;9
254899;browns mills;new jersey;usa;54.0;0060177500;9
254899;browns mills;new jersey;usa;54.0;0060251875;0
254899;browns mills;new jersey;usa;54.0;0060268506;5
254899;browns mills;new jersey;usa;54.0;0060512806;0
254899;browns mills;new jersey;usa;54.0;0060808233;0
254899;browns mills;new jersey;usa;54.0;0060808241;0
254899;browns mills;new jersey;usa;54.0;0060808268;0
254899;browns mills;new jersey;usa;54.0;0060808276;0
254899;browns mills;new jersey;usa;54.0;0060906995;9
254899;browns mills;new jersey;usa;54.0;0060907010;10
254899;browns mills;new jersey;usa;54.0;0060910186;0
254899;browns mills;new jersey;usa;54.0;006091307X;0
254899;browns mills;new jersey;usa;54.0;0061000639;0
254899;browns mills;new jersey;usa;54.0;0061002860;9
254899;browns mills;new jersey;usa;54.0;0061003735;0
254899;browns mills;new jersey;usa;54.0;0061003794;8
254899;browns mills;new jersey;usa;54.0;0061020613;9
254899;browns mills;new jersey;usa;54.0;0061020621;0
254899;browns mills;new jersey;usa;54.0;006102063X;5
254899;browns mills;new jersey;usa;54.0;0061020648;9
254899;browns mills;new jersey;usa;54.0;0061020656;8
254899;browns mills;new jersey;usa;54.0;0061020699;9
254899;browns mills;new jersey;usa;54.0;0061020710;10
254899;browns mills;new jersey;usa;54.0;0061050474;9
254899;browns mills;new jersey;usa;54.0;0061050482;0
254899;browns mills;new jersey;usa;54.0;0061051578;9
254899;browns mills;new jersey;usa;54.0;0061052507;9
254899;browns mills;new jersey;usa;54.0;0061052515;9
254899;browns mills;new jersey;usa;54.0;0061052523;9
254899;browns mills;new jersey;usa;54.0;0061056928;0
254899;browns mills;new jersey;usa;54.0;0061057460;5
254899;browns mills;new jersey;usa;54.0;0061092185;9
254899;browns mills;new jersey;usa;54.0;006251153X;0
254899;browns mills;new jersey;usa;54.0;0064407667;0
254899;browns mills;new jersey;usa;54.0;0070342024;10
254899;browns mills;new jersey;usa;54.0;013537622X;0
254899;browns mills;new jersey;usa;54.0;0140004424;0
254899;browns mills;new jersey;usa;54.0;0140007555;9
254899;browns mills;new jersey;usa;54.0;0140012133;9
254899;browns mills;new jersey;usa;54.0;0140013997;9
254899;browns mills;new jersey;usa;54.0;0140016880;9
254899;browns mills;new jersey;usa;54.0;0140019200;9
254899;browns mills;new jersey;usa;54.0;0140030344;0
254899;browns mills;new jersey;usa;54.0;0140031766;0
254899;browns mills;new jersey;usa;54.0;0140042229;9
254899;browns mills;new jersey;usa;54.0;0140042520;9
254899;browns mills;new jersey;usa;54.0;0140043829;9
254899;browns mills;new jersey;usa;54.0;0140048898;10
254899;browns mills;new jersey;usa;54.0;0140050256;8
254899;browns mills;new jersey;usa;54.0;0140051996;0
254899;browns mills;new jersey;usa;54.0;0140055711;6
254899;browns mills;new jersey;usa;54.0;014005829X;0
254899;browns mills;new jersey;usa;54.0;0140058559;8
254899;browns mills;new jersey;usa;54.0;0140061436;10
254899;browns mills;new jersey;usa;54.0;0140071768;8
254899;browns mills;new jersey;usa;54.0;0140081135;0
254899;browns mills;new jersey;usa;54.0;0140088393;0
254899;browns mills;new jersey;usa;54.0;0140440232;10
254899;browns mills;new jersey;usa;54.0;0140441417;0
254899;browns mills;new jersey;usa;54.0;0151000891;9
254899;browns mills;new jersey;usa;54.0;0151005672;3
254899;browns mills;new jersey;usa;54.0;0156118505;5
254899;browns mills;new jersey;usa;54.0;0156147890;0
254899;browns mills;new jersey;usa;54.0;015622660X;0
254899;browns mills;new jersey;usa;54.0;0156443007;0
254899;browns mills;new jersey;usa;54.0;0156999811;9
254899;browns mills;new jersey;usa;54.0;0192814346;0
254899;browns mills;new jersey;usa;54.0;0195101456;0
254899;browns mills;new jersey;usa;54.0;0240510860;9
254899;browns mills;new jersey;usa;54.0;0312001746;0
254899;browns mills;new jersey;usa;54.0;0312198647;0
254899;browns mills;new jersey;usa;54.0;0312850239;8
254899;browns mills;new jersey;usa;54.0;0312851685;9
254899;browns mills;new jersey;usa;54.0;0312851987;0
254899;browns mills;new jersey;usa;54.0;0312855494;6
254899;browns mills;new jersey;usa;54.0;0312856431;0
254899;browns mills;new jersey;usa;54.0;0312890419;7
254899;browns mills;new jersey;usa;54.0;0312930488;0
254899;browns mills;new jersey;usa;54.0;031293193X;0
254899;browns mills;new jersey;usa;54.0;0316108367;9
254899;browns mills;new jersey;usa;54.0;0316235024;0
254899;browns mills;new jersey;usa;54.0;0345260716;0
254899;browns mills;new jersey;usa;54.0;0345260724;0
254899;browns mills;new jersey;usa;54.0;0345275802;7
254899;browns mills;new jersey;usa;54.0;0345277961;0
254899;browns mills;new jersey;usa;54.0;034528223X;9
254899;browns mills;new jersey;usa;54.0;0345283570;5
254899;browns mills;new jersey;usa;54.0;0345287088;0
254899;browns mills;new jersey;usa;54.0;0345287215;0
254899;browns mills;new jersey;usa;54.0;0345288610;8
254899;browns mills;new jersey;usa;54.0;0345301056;0
254899;browns mills;new jersey;usa;54.0;034530988X;9
254899;browns mills;new jersey;usa;54.0;0345314867;9
254899;browns mills;new jersey;usa;54.0;0345316509;7
254899;browns mills;new jersey;usa;54.0;0345324382;9
254899;browns mills;new jersey;usa;54.0;0345325656;0
254899;browns mills;new jersey;usa;54.0;0345328116;8
254899;browns mills;new jersey;usa;54.0;0345330005;7
254899;browns mills;new jersey;usa;54.0;0345330021;8
254899;browns mills;new jersey;usa;54.0;0345330048;0
254899;browns mills;new jersey;usa;54.0;0345330056;7
254899;browns mills;new jersey;usa;54.0;0345330064;0
254899;browns mills;new jersey;usa;54.0;0345330129;0
254899;browns mills;new jersey;usa;54.0;0345330137;0
254899;browns mills;new jersey;usa;54.0;0345339762;0
254899;browns mills;new jersey;usa;54.0;0345339967;0
254899;browns mills;new jersey;usa;54.0;0345340965;0
254899;browns mills;new jersey;usa;54.0;0345342445;9
254899;browns mills;new jersey;usa;54.0;0345350057;7
254899;browns mills;new jersey;usa;54.0;0345354613;0
254899;browns mills;new jersey;usa;54.0;0345356918;0
254899;browns mills;new jersey;usa;54.0;034536550X;7
254899;browns mills;new jersey;usa;54.0;0345368894;8
254899;browns mills;new jersey;usa;54.0;0345368916;0
254899;browns mills;new jersey;usa;54.0;0345368924;0
254899;browns mills;new jersey;usa;54.0;0345370430;0
254899;browns mills;new jersey;usa;54.0;0345373243;0
254899;browns mills;new jersey;usa;54.0;0345374746;6
254899;browns mills;new jersey;usa;54.0;0345376013;8
254899;browns mills;new jersey;usa;54.0;0345380657;0
254899;browns mills;new jersey;usa;54.0;0345383273;0
254899;browns mills;new jersey;usa;54.0;0345387708;0
254899;browns mills;new jersey;usa;54.0;0345388666;0
254899;browns mills;new jersey;usa;54.0;0345390261;0
254899;browns mills;new jersey;usa;54.0;0345390407;0
254899;browns mills;new jersey;usa;54.0;0345394801;6
254899;browns mills;new jersey;usa;54.0;0345406443;0
254899;browns mills;new jersey;usa;54.0;0345412966;0
254899;browns mills;new jersey;usa;54.0;0345418689;3
254899;browns mills;new jersey;usa;54.0;0345420438;0
254899;browns mills;new jersey;usa;54.0;0345440781;7
254899;browns mills;new jersey;usa;54.0;0345448820;0
254899;browns mills;new jersey;usa;54.0;0352333065;4
254899;browns mills;new jersey;usa;54.0;0374508887;0
254899;browns mills;new jersey;usa;54.0;0374512183;0
254899;browns mills;new jersey;usa;54.0;0375404767;0
254899;browns mills;new jersey;usa;54.0;037540600X;9
254899;browns mills;new jersey;usa;54.0;0375406158;7
254899;browns mills;new jersey;usa;54.0;0375420975;9
254899;browns mills;new jersey;usa;54.0;0375703128;0
254899;browns mills;new jersey;usa;54.0;0375708111;0
254899;browns mills;new jersey;usa;54.0;0376030445;7
254899;browns mills;new jersey;usa;54.0;038000013X;3
254899;browns mills;new jersey;usa;54.0;0380002620;0
254899;browns mills;new jersey;usa;54.0;0380002930;0
254899;browns mills;new jersey;usa;54.0;0380017121;9
254899;browns mills;new jersey;usa;54.0;0380017520;9
254899;browns mills;new jersey;usa;54.0;0380410206;0
254899;browns mills;new jersey;usa;54.0;0380521679;9
254899;browns mills;new jersey;usa;54.0;0380700468;0
254899;browns mills;new jersey;usa;54.0;0380710722;8
254899;browns mills;new jersey;usa;54.0;0380713284;0
254899;browns mills;new jersey;usa;54.0;0380713292;0
254899;browns mills;new jersey;usa;54.0;0380718960;0
254899;browns mills;new jersey;usa;54.0;0380720795;0
254899;browns mills;new jersey;usa;54.0;0380723387;0
254899;browns mills;new jersey;usa;54.0;0380756501;8
254899;browns mills;new jersey;usa;54.0;0380757265;1
254899;browns mills;new jersey;usa;54.0;0380789019;0
254899;browns mills;new jersey;usa;54.0;0380897652;0
254899;browns mills;new jersey;usa;54.0;0380973022;0
254899;browns mills;new jersey;usa;54.0;0380978954;0
254899;browns mills;new jersey;usa;54.0;0385177259;6
254899;browns mills;new jersey;usa;54.0;0385248407;0
254899;browns mills;new jersey;usa;54.0;0385261853;0
254899;browns mills;new jersey;usa;54.0;0385333218;9
254899;browns mills;new jersey;usa;54.0;0385334222;0
254899;browns mills;new jersey;usa;54.0;0385335164;0
254899;browns mills;new jersey;usa;54.0;0385492081;0
254899;browns mills;new jersey;usa;54.0;0394170377;9
254899;browns mills;new jersey;usa;54.0;0394178009;0
254899;browns mills;new jersey;usa;54.0;0394441567;8
254899;browns mills;new jersey;usa;54.0;0394460553;0
254899;browns mills;new jersey;usa;54.0;0394475410;0
254899;browns mills;new jersey;usa;54.0;0394509145;0
254899;browns mills;new jersey;usa;54.0;0394512316;8
254899;browns mills;new jersey;usa;54.0;0394529685;8
254899;browns mills;new jersey;usa;54.0;0394543394;0
254899;browns mills;new jersey;usa;54.0;0394561619;0
254899;browns mills;new jersey;usa;54.0;0394575202;0
254899;browns mills;new jersey;usa;54.0;0394577892;0
254899;browns mills;new jersey;usa;54.0;0394580702;0
254899;browns mills;new jersey;usa;54.0;0394582586;0
254899;browns mills;new jersey;usa;54.0;0394588428;8
254899;browns mills;new jersey;usa;54.0;0394700864;9
254899;browns mills;new jersey;usa;54.0;039470262X;9
254899;browns mills;new jersey;usa;54.0;0394712587;0
254899;browns mills;new jersey;usa;54.0;0394713842;0
254899;browns mills;new jersey;usa;54.0;0394718070;0
254899;browns mills;new jersey;usa;54.0;0394754034;0
254899;browns mills;new jersey;usa;54.0;0394757661;7
254899;browns mills;new jersey;usa;54.0;0395437822;5
254899;browns mills;new jersey;usa;54.0;0397002858;8
254899;browns mills;new jersey;usa;54.0;0399123288;0
254899;browns mills;new jersey;usa;54.0;0399128433;7
254899;browns mills;new jersey;usa;54.0;0399133143;0
254899;browns mills;new jersey;usa;54.0;0399133550;0
254899;browns mills;new jersey;usa;54.0;0399138250;8
254899;browns mills;new jersey;usa;54.0;0399142185;0
254899;browns mills;new jersey;usa;54.0;039914563X;7
254899;browns mills;new jersey;usa;54.0;0399147195;0
254899;browns mills;new jersey;usa;54.0;0399505253;0
254899;browns mills;new jersey;usa;54.0;0399511210;0
254899;browns mills;new jersey;usa;54.0;0413625508;0
254899;browns mills;new jersey;usa;54.0;0425018989;10
254899;browns mills;new jersey;usa;54.0;0425031748;9
254899;browns mills;new jersey;usa;54.0;0425064085;9
254899;browns mills;new jersey;usa;54.0;0425067785;8
254899;browns mills;new jersey;usa;54.0;0425067807;0
254899;browns mills;new jersey;usa;54.0;0425067815;8
254899;browns mills;new jersey;usa;54.0;0425067823;8
254899;browns mills;new jersey;usa;54.0;042506784X;8
254899;browns mills;new jersey;usa;54.0;0425067866;8
254899;browns mills;new jersey;usa;54.0;0425067947;8
254899;browns mills;new jersey;usa;54.0;0425068013;0
254899;browns mills;new jersey;usa;54.0;0425068021;0
254899;browns mills;new jersey;usa;54.0;042506803X;0
254899;browns mills;new jersey;usa;54.0;0425068080;0
254899;browns mills;new jersey;usa;54.0;0425089037;0
254899;browns mills;new jersey;usa;54.0;0425093255;8
254899;browns mills;new jersey;usa;54.0;0425094537;9
254899;browns mills;new jersey;usa;54.0;0425094820;8
254899;browns mills;new jersey;usa;54.0;0425099229;8
254899;browns mills;new jersey;usa;54.0;0425103536;8
254899;browns mills;new jersey;usa;54.0;0425105695;8
254899;browns mills;new jersey;usa;54.0;0425108589;8
254899;browns mills;new jersey;usa;54.0;042514755X;0
254899;browns mills;new jersey;usa;54.0;0425151875;0
254899;browns mills;new jersey;usa;54.0;042517400X;0
254899;browns mills;new jersey;usa;54.0;0425174808;6
254899;browns mills;new jersey;usa;54.0;0425176932;6
254899;browns mills;new jersey;usa;54.0;0425179613;0
254899;browns mills;new jersey;usa;54.0;0425180050;0
254899;browns mills;new jersey;usa;54.0;0425182673;7
254899;browns mills;new jersey;usa;54.0;0425186709;0
254899;browns mills;new jersey;usa;54.0;0439064872;0
254899;browns mills;new jersey;usa;54.0;0439136369;9
254899;browns mills;new jersey;usa;54.0;043935806X;0
254899;browns mills;new jersey;usa;54.0;0440128595;0
254899;browns mills;new jersey;usa;54.0;0440187001;8
254899;browns mills;new jersey;usa;54.0;0440539811;0
254899;browns mills;new jersey;usa;54.0;0441004873;7
254899;browns mills;new jersey;usa;54.0;0441090753;0
254899;browns mills;new jersey;usa;54.0;044110276X;7
254899;browns mills;new jersey;usa;54.0;0441132340;0
254899;browns mills;new jersey;usa;54.0;0441142273;1
254899;browns mills;new jersey;usa;54.0;0441160263;0
254899;browns mills;new jersey;usa;54.0;0441180744;0
254899;browns mills;new jersey;usa;54.0;044121603X;0
254899;browns mills;new jersey;usa;54.0;0441228348;0
254899;browns mills;new jersey;usa;54.0;0441317480;0
254899;browns mills;new jersey;usa;54.0;0441317626;0
254899;browns mills;new jersey;usa;54.0;0441359175;9
254899;browns mills;new jersey;usa;54.0;0441366945;0
254899;browns mills;new jersey;usa;54.0;0441444911;0
254899;browns mills;new jersey;usa;54.0;0441522130;0
254899;browns mills;new jersey;usa;54.0;0441710891;0
254899;browns mills;new jersey;usa;54.0;0441748600;8
254899;browns mills;new jersey;usa;54.0;0441757227;0
254899;browns mills;new jersey;usa;54.0;0441810764;0
254899;browns mills;new jersey;usa;54.0;0441848265;0
254899;browns mills;new jersey;usa;54.0;0441873324;0
254899;browns mills;new jersey;usa;54.0;0441873375;0
254899;browns mills;new jersey;usa;54.0;0441873413;0
254899;browns mills;new jersey;usa;54.0;0441873626;0
254899;browns mills;new jersey;usa;54.0;0446301736;0
254899;browns mills;new jersey;usa;54.0;0446312215;0
254899;browns mills;new jersey;usa;54.0;0446320277;0
254899;browns mills;new jersey;usa;54.0;0446322881;5
254899;browns mills;new jersey;usa;54.0;0446350354;5
254899;browns mills;new jersey;usa;54.0;0446353728;0
254899;browns mills;new jersey;usa;54.0;0446386456;5
254899;browns mills;new jersey;usa;54.0;044651652X;0
254899;browns mills;new jersey;usa;54.0;0446526339;7
254899;browns mills;new jersey;usa;54.0;0449130703;0
254899;browns mills;new jersey;usa;54.0;0449144070;0
254899;browns mills;new jersey;usa;54.0;0449207013;0
254899;browns mills;new jersey;usa;54.0;0449219364;0
254899;browns mills;new jersey;usa;54.0;0449219461;0
254899;browns mills;new jersey;usa;54.0;0449221482;0
254899;browns mills;new jersey;usa;54.0;0449221490;0
254899;browns mills;new jersey;usa;54.0;0449221504;0
254899;browns mills;new jersey;usa;54.0;0449221512;0
254899;browns mills;new jersey;usa;54.0;0449223604;0
254899;browns mills;new jersey;usa;54.0;0449223612;0
254899;browns mills;new jersey;usa;54.0;0451154878;0
254899;browns mills;new jersey;usa;54.0;0451159233;9
254899;browns mills;new jersey;usa;54.0;0451162331;9
254899;browns mills;new jersey;usa;54.0;0451175123;0
254899;browns mills;new jersey;usa;54.0;0451184912;0
254899;browns mills;new jersey;usa;54.0;0451453573;8
254899;browns mills;new jersey;usa;54.0;0451454537;0
254899;browns mills;new jersey;usa;54.0;0451458753;0
254899;browns mills;new jersey;usa;54.0;0451623339;5
254899;browns mills;new jersey;usa;54.0;0452011876;10
254899;browns mills;new jersey;usa;54.0;0452260302;9
254899;browns mills;new jersey;usa;54.0;0452267870;8
254899;browns mills;new jersey;usa;54.0;0452271800;0
254899;browns mills;new jersey;usa;54.0;0471052604;0
254899;browns mills;new jersey;usa;54.0;0515087122;0
254899;browns mills;new jersey;usa;54.0;0515087947;0
254899;browns mills;new jersey;usa;54.0;0515090166;0
254899;browns mills;new jersey;usa;54.0;0515090174;0
254899;browns mills;new jersey;usa;54.0;0515090506;0
254899;browns mills;new jersey;usa;54.0;0515093203;0
254899;browns mills;new jersey;usa;54.0;0515095826;0
254899;browns mills;new jersey;usa;54.0;0515099546;0
254899;browns mills;new jersey;usa;54.0;0515101230;0
254899;browns mills;new jersey;usa;54.0;0515102652;0
254899;browns mills;new jersey;usa;54.0;051510566X;0
254899;browns mills;new jersey;usa;54.0;0515107867;0
254899;browns mills;new jersey;usa;54.0;0515109509;0
254899;browns mills;new jersey;usa;54.0;0515111279;0
254899;browns mills;new jersey;usa;54.0;0515113328;0
254899;browns mills;new jersey;usa;54.0;0515113522;5
254899;browns mills;new jersey;usa;54.0;0515115649;0
254899;browns mills;new jersey;usa;54.0;0515118249;0
254899;browns mills;new jersey;usa;54.0;0517468522;9
254899;browns mills;new jersey;usa;54.0;0520030311;0
254899;browns mills;new jersey;usa;54.0;0525470816;8
254899;browns mills;new jersey;usa;54.0;0525482881;0
254899;browns mills;new jersey;usa;54.0;0525936327;0
254899;browns mills;new jersey;usa;54.0;0525947647;0
254899;browns mills;new jersey;usa;54.0;0553051741;9
254899;browns mills;new jersey;usa;54.0;0553052012;0
254899;browns mills;new jersey;usa;54.0;055305340X;0
254899;browns mills;new jersey;usa;54.0;0553072412;5
254899;browns mills;new jersey;usa;54.0;0553107046;2
254899;browns mills;new jersey;usa;54.0;0553111639;8
254899;browns mills;new jersey;usa;54.0;0553140396;0
254899;browns mills;new jersey;usa;54.0;0553209329;10
254899;browns mills;new jersey;usa;54.0;055321277X;9
254899;browns mills;new jersey;usa;54.0;0553234161;0
254899;browns mills;new jersey;usa;54.0;0553234463;8
254899;browns mills;new jersey;usa;54.0;0553237535;0
254899;browns mills;new jersey;usa;54.0;0553239082;8
254899;browns mills;new jersey;usa;54.0;0553242474;0
254899;browns mills;new jersey;usa;54.0;0553247379;9
254899;browns mills;new jersey;usa;54.0;0553250779;8
254899;browns mills;new jersey;usa;54.0;0553254251;8
254899;browns mills;new jersey;usa;54.0;055325555X;0
254899;browns mills;new jersey;usa;54.0;0553256130;9
254899;browns mills;new jersey;usa;54.0;0553264656;0
254899;browns mills;new jersey;usa;54.0;0553265784;7
254899;browns mills;new jersey;usa;54.0;0553271636;0
254899;browns mills;new jersey;usa;54.0;0553272373;8
254899;browns mills;new jersey;usa;54.0;0553273051;0
254899;browns mills;new jersey;usa;54.0;0553273183;0
254899;browns mills;new jersey;usa;54.0;0553273639;8
254899;browns mills;new jersey;usa;54.0;0553274074;5
254899;browns mills;new jersey;usa;54.0;0553274813;0
254899;browns mills;new jersey;usa;54.0;0553277774;0
254899;browns mills;new jersey;usa;54.0;0553279556;0
254899;browns mills;new jersey;usa;54.0;0553279912;0
254899;browns mills;new jersey;usa;54.0;0553280031;8
254899;browns mills;new jersey;usa;54.0;0553280341;0
254899;browns mills;new jersey;usa;54.0;0553280368;0
254899;browns mills;new jersey;usa;54.0;0553281453;0
254899;browns mills;new jersey;usa;54.0;0553282786;0
254899;browns mills;new jersey;usa;54.0;0553284789;0
254899;browns mills;new jersey;usa;54.0;0553291203;0
254899;browns mills;new jersey;usa;54.0;055329461X;0
254899;browns mills;new jersey;usa;54.0;0553295632;0
254899;browns mills;new jersey;usa;54.0;0553350064;9
254899;browns mills;new jersey;usa;54.0;055337141X;0
254899;browns mills;new jersey;usa;54.0;0553374400;0
254899;browns mills;new jersey;usa;54.0;0553374427;0
254899;browns mills;new jersey;usa;54.0;0553562614;0
254899;browns mills;new jersey;usa;54.0;0553564366;0
254899;browns mills;new jersey;usa;54.0;0553566067;7
254899;browns mills;new jersey;usa;54.0;0553573357;0
254899;browns mills;new jersey;usa;54.0;055357549X;7
254899;browns mills;new jersey;usa;54.0;0553580604;9
254899;browns mills;new jersey;usa;54.0;059035342X;9
254899;browns mills;new jersey;usa;54.0;0609601032;7
254899;browns mills;new jersey;usa;54.0;0670000094;10
254899;browns mills;new jersey;usa;54.0;0670102083;0
254899;browns mills;new jersey;usa;54.0;0670306118;8
254899;browns mills;new jersey;usa;54.0;0670819123;0
254899;browns mills;new jersey;usa;54.0;067081976X;0
254899;browns mills;new jersey;usa;54.0;0670829994;9
254899;browns mills;new jersey;usa;54.0;0670852295;9
254899;browns mills;new jersey;usa;54.0;0671036610;0
254899;browns mills;new jersey;usa;54.0;0671319744;0
254899;browns mills;new jersey;usa;54.0;0671447238;0
254899;browns mills;new jersey;usa;54.0;0671468073;8
254899;browns mills;new jersey;usa;54.0;0671542079;0
254899;browns mills;new jersey;usa;54.0;0671542095;0
254899;browns mills;new jersey;usa;54.0;0671542125;0
254899;browns mills;new jersey;usa;54.0;0671542133;8
254899;browns mills;new jersey;usa;54.0;0671543180;0
254899;browns mills;new jersey;usa;54.0;0671543210;8
254899;browns mills;new jersey;usa;54.0;0671543857;8
254899;browns mills;new jersey;usa;54.0;0671552678;9
254899;browns mills;new jersey;usa;54.0;0671556959;0
254899;browns mills;new jersey;usa;54.0;0671557017;0
254899;browns mills;new jersey;usa;54.0;0671557963;8
254899;browns mills;new jersey;usa;54.0;0671558226;0
254899;browns mills;new jersey;usa;54.0;0671600621;8
254899;browns mills;new jersey;usa;54.0;067160063X;0
254899;browns mills;new jersey;usa;54.0;0671602551;8
254899;browns mills;new jersey;usa;54.0;067160256X;0
254899;browns mills;new jersey;usa;54.0;0671604279;0
254899;browns mills;new jersey;usa;54.0;0671606379;8
254899;browns mills;new jersey;usa;54.0;0671614347;8
254899;browns mills;new jersey;usa;54.0;0671625225;0
254899;browns mills;new jersey;usa;54.0;0671653504;8
254899;browns mills;new jersey;usa;54.0;067165411X;0
254899;browns mills;new jersey;usa;54.0;0671656406;0
254899;browns mills;new jersey;usa;54.0;0671656902;0
254899;browns mills;new jersey;usa;54.0;0671698338;0
254899;browns mills;new jersey;usa;54.0;0671698427;0
254899;browns mills;new jersey;usa;54.0;0671698842;0
254899;browns mills;new jersey;usa;54.0;0671700901;0
254899;browns mills;new jersey;usa;54.0;0671705989;0
254899;browns mills;new jersey;usa;54.0;0671706020;0
254899;browns mills;new jersey;usa;54.0;0671706039;8
254899;browns mills;new jersey;usa;54.0;0671720082;0
254899;browns mills;new jersey;usa;54.0;067172097X;0
254899;browns mills;new jersey;usa;54.0;0671721569;3
254899;browns mills;new jersey;usa;54.0;0671721968;0
254899;browns mills;new jersey;usa;54.0;0671746049;8
254899;browns mills;new jersey;usa;54.0;0671793489;0
254899;browns mills;new jersey;usa;54.0;0671834126;0
254899;browns mills;new jersey;usa;54.0;0671875930;0
254899;browns mills;new jersey;usa;54.0;067187618X;0
254899;browns mills;new jersey;usa;54.0;0671877771;0
254899;browns mills;new jersey;usa;54.0;0671884395;8
254899;browns mills;new jersey;usa;54.0;0671897942;0
254899;browns mills;new jersey;usa;54.0;0671899422;0
254899;browns mills;new jersey;usa;54.0;0679415866;0
254899;browns mills;new jersey;usa;54.0;0679425136;0
254899;browns mills;new jersey;usa;54.0;0679441891;9
254899;browns mills;new jersey;usa;54.0;0679448896;10
254899;browns mills;new jersey;usa;54.0;0679450742;7
254899;browns mills;new jersey;usa;54.0;0679460578;0
254899;browns mills;new jersey;usa;54.0;0679722378;0
254899;browns mills;new jersey;usa;54.0;0679746048;8
254899;browns mills;new jersey;usa;54.0;0679767827;0
254899;browns mills;new jersey;usa;54.0;0679785892;9
254899;browns mills;new jersey;usa;54.0;0684124297;9
254899;browns mills;new jersey;usa;54.0;0684124300;0
254899;browns mills;new jersey;usa;54.0;068471941X;0
254899;browns mills;new jersey;usa;54.0;0684801639;8
254899;browns mills;new jersey;usa;54.0;0684803771;0
254899;browns mills;new jersey;usa;54.0;0684818418;0
254899;browns mills;new jersey;usa;54.0;068484396X;0
254899;browns mills;new jersey;usa;54.0;0684859262;0
254899;browns mills;new jersey;usa;54.0;0688008194;6
254899;browns mills;new jersey;usa;54.0;0688069460;0
254899;browns mills;new jersey;usa;54.0;068811928X;0
254899;browns mills;new jersey;usa;54.0;0706401530;0
254899;browns mills;new jersey;usa;54.0;0736631038;8
254899;browns mills;new jersey;usa;54.0;0736659293;9
254899;browns mills;new jersey;usa;54.0;0740704567;0
254899;browns mills;new jersey;usa;54.0;0740706098;0
254899;browns mills;new jersey;usa;54.0;0740713949;9
254899;browns mills;new jersey;usa;54.0;0740723219;8
254899;browns mills;new jersey;usa;54.0;0740726641;0
254899;browns mills;new jersey;usa;54.0;0740726730;0
254899;browns mills;new jersey;usa;54.0;0740733052;8
254899;browns mills;new jersey;usa;54.0;0743202007;8
254899;browns mills;new jersey;usa;54.0;0743215052;9
254899;browns mills;new jersey;usa;54.0;0747518041;0
254899;browns mills;new jersey;usa;54.0;0760702969;7
254899;browns mills;new jersey;usa;54.0;0764530798;0
254899;browns mills;new jersey;usa;54.0;0786708670;7
254899;browns mills;new jersey;usa;54.0;078710566X;0
254899;browns mills;new jersey;usa;54.0;078712043X;0
254899;browns mills;new jersey;usa;54.0;0787120758;7
254899;browns mills;new jersey;usa;54.0;080213825X;0
254899;browns mills;new jersey;usa;54.0;080400322X;9
254899;browns mills;new jersey;usa;54.0;0804006660;9
254899;browns mills;new jersey;usa;54.0;0804109818;0
254899;browns mills;new jersey;usa;54.0;0804111421;8
254899;browns mills;new jersey;usa;54.0;0804113645;0
254899;browns mills;new jersey;usa;54.0;0804115729;8
254899;browns mills;new jersey;usa;54.0;0804119546;8
254899;browns mills;new jersey;usa;54.0;0805036377;0
254899;browns mills;new jersey;usa;54.0;0805059555;0
